Site_Treatment_Tank;ID;MeanNDVI;StdNDVI;Site.name;Rack.pos;Genotype;Treatment;Tank;meanTemp_hold.adj;eventID
No Name_+9C_12;NoName_418;0.0991208627820015;0.0352097488939762;No Name;418;640;+9C;12;36.5333333333333;Aspat_640
No Name_+9C_3;NoName_130;0.056495413184166;0.0186103656888008;No Name;130;640;+9C;3;37.5488888888889;Aspat_640
No Name_MMM_13;NoName_2142;0.608153402805328;0.114520400762558;No Name;2142;641;MMM;13;30.7172222222222;Aspat_641
No Name_MMM_7;NoName_747;0.590381979942322;0.0912844985723495;No Name;747;641;MMM;7;30.2772222222222;Aspat_641
No Name_MMM_9;NoName_779;0.713951945304871;0.108108840882778;No Name;779;641;MMM;9;30.9588888888889;Aspat_641
No Name_+3C_10;NoName_379;0.67209804058075;0.0737207159399986;No Name;379;641;+3C;10;31.7061111111111;Aspat_641
No Name_+3C_14;NoName_107;0.710854828357697;0.0683143138885498;No Name;107;641;+3C;14;31.6594444444444;Aspat_641
No Name_+3C_8;NoName_403;0.676604211330414;0.0574371218681335;No Name;403;641;+3C;8;31.465;Aspat_641
No Name_+6C_11;NoName_435;0.633230149745941;0.0901434123516083;No Name;435;641;+6C;11;35.4883333333333;Aspat_641
No Name_+6C_2;NoName_207;0.606228530406952;0.106950707733631;No Name;207;641;+6C;2;34.0361111111111;Aspat_641
No Name_+6C_4;NoName_1119;0.651104629039764;0.0555993653833866;No Name;1119;641;+6C;4;33.6155555555556;Aspat_641
No Name_+9C_1;NoName_1039;0.0181861743330956;0.00790703017264605;No Name;1039;641;+9C;1;37.73;Aspat_641
No Name_+9C_12;NoName_419;0.133829891681671;0.0365449674427509;No Name;419;641;+9C;12;36.5333333333333;Aspat_641
No Name_+9C_3;NoName_131;0.0339507348835468;0.00793235749006271;No Name;131;641;+9C;3;37.5488888888889;Aspat_641
No Name_MMM_13;NoName_2143;0.445854872465134;0.0770136043429375;No Name;2143;642;MMM;13;30.7172222222222;Aspat_642
No Name_MMM_7;NoName_748;0.723560154438019;0.0608975887298584;No Name;748;642;MMM;7;30.2772222222222;Aspat_642
No Name_MMM_9;NoName_780;0.601369023323059;0.101038597524166;No Name;780;642;MMM;9;30.9588888888889;Aspat_642
No Name_+3C_10;NoName_380;0.732412457466125;0.0696389377117157;No Name;380;642;+3C;10;31.7061111111111;Aspat_642
No Name_+3C_14;NoName_108;0.567815244197845;0.0680116415023804;No Name;108;642;+3C;14;31.6594444444444;Aspat_642
No Name_+3C_8;NoName_404;0.689727783203125;0.0932265371084213;No Name;404;642;+3C;8;31.465;Aspat_642
No Name_+6C_11;NoName_436;0.493334770202637;0.0588063672184944;No Name;436;642;+6C;11;35.4883333333333;Aspat_642
No Name_+6C_2;NoName_208;0.706431806087494;0.0740866959095001;No Name;208;642;+6C;2;34.0361111111111;Aspat_642
No Name_+6C_4;NoName_1120;0.569501578807831;0.131092056632042;No Name;1120;642;+6C;4;33.6155555555556;Aspat_642
No Name_+9C_1;NoName_1040;0.0271751619875431;0.0074459477327764;No Name;1040;642;+9C;1;37.73;Aspat_642
No Name_+9C_12;NoName_420;0.0939792990684509;0.0258202571421862;No Name;420;642;+9C;12;36.5333333333333;Aspat_642
No Name_+9C_3;NoName_132;0.0372200086712837;0.0108391409739852;No Name;132;642;+9C;3;37.5488888888889;Aspat_642
No Name_MMM_13;NoName_637;0.628581881523132;0.070308119058609;No Name;637;643;MMM;13;30.7172222222222;Aspat_643
No Name_MMM_7;NoName_13;0.647321224212646;0.0779476836323738;No Name;13;643;MMM;7;30.2772222222222;Aspat_643
No Name_MMM_9;NoName_221;0.69482433795929;0.107729643583298;No Name;221;643;MMM;9;30.9588888888889;Aspat_643
No Name_+3C_10;NoName_973;0.605056524276733;0.07477917522192;No Name;973;643;+3C;10;31.7061111111111;Aspat_643
No Name_+3C_14;NoName_533;0.614652097225189;0.0729482099413872;No Name;533;643;+3C;14;31.6594444444444;Aspat_643
No Name_+3C_8;NoName_849;0.679263770580292;0.081632100045681;No Name;849;643;+3C;8;31.465;Aspat_643
No Name_+6C_11;NoName_721;0.582736790180206;0.101808153092861;No Name;721;643;+6C;11;35.4883333333333;Aspat_643
No Name_+6C_2;NoName_489;0.69340991973877;0.0869050621986389;No Name;489;643;+6C;2;34.0361111111111;Aspat_643
No Name_+6C_4;NoName_309;0.586644887924194;0.0878726169466972;No Name;309;643;+6C;4;33.6155555555556;Aspat_643
No Name_+9C_1;NoName_1045;0.0265500284731388;0.00948156882077456;No Name;1045;643;+9C;1;37.73;Aspat_643
No Name_+9C_12;NoName_1029;0.118909999728203;0.0314758531749249;No Name;1029;643;+9C;12;36.5333333333333;Aspat_643
No Name_+9C_3;NoName_989;0.0973343998193741;0.0291822850704193;No Name;989;643;+9C;3;37.5488888888889;Aspat_643
No Name_MMM_13;NoName_638;0.803906202316284;0.0628101602196693;No Name;638;644;MMM;13;30.7172222222222;Aspat_644
No Name_MMM_7;NoName_14;0.788173496723175;0.0671604350209236;No Name;14;644;MMM;7;30.2772222222222;Aspat_644
No Name_MMM_9;NoName_222;0.733073472976685;0.0819393247365952;No Name;222;644;MMM;9;30.9588888888889;Aspat_644
No Name_+3C_10;NoName_974;0.771664083003998;0.0682164430618286;No Name;974;644;+3C;10;31.7061111111111;Aspat_644
No Name_+3C_14;NoName_534;0.814395368099213;0.0574499443173409;No Name;534;644;+3C;14;31.6594444444444;Aspat_644
No Name_+3C_8;NoName_850;0.696789920330048;0.0715874284505844;No Name;850;644;+3C;8;31.465;Aspat_644
No Name_+6C_11;NoName_722;0.811965048313141;0.0579061768949032;No Name;722;644;+6C;11;35.4883333333333;Aspat_644
No Name_+6C_2;NoName_490;0.767805457115173;0.0790472403168678;No Name;490;644;+6C;2;34.0361111111111;Aspat_644
No Name_+6C_4;NoName_310;0.719540953636169;0.0752096846699715;No Name;310;644;+6C;4;33.6155555555556;Aspat_644
No Name_+9C_1;NoName_1046;0.0311356689780951;0.0380051173269749;No Name;1046;644;+9C;1;37.73;Aspat_644
No Name_+9C_12;NoName_1030;0.0986352935433388;0.0401967093348503;No Name;1030;644;+9C;12;36.5333333333333;Aspat_644
No Name_+9C_3;NoName_990;0.0642856284976006;0.0306776203215122;No Name;990;644;+9C;3;37.5488888888889;Aspat_644
No Name_MMM_13;NoName_639;0.800357222557068;0.041415847837925;No Name;639;645;MMM;13;30.7172222222222;Aspat_645
No Name_MMM_7;NoName_15;0.779815793037415;0.0646317899227142;No Name;15;645;MMM;7;30.2772222222222;Aspat_645
No Name_MMM_9;NoName_223;0.776370286941528;0.05557781457901;No Name;223;645;MMM;9;30.9588888888889;Aspat_645
No Name_+3C_10;NoName_975;0.793229401111603;0.066832609474659;No Name;975;645;+3C;10;31.7061111111111;Aspat_645
No Name_+3C_14;NoName_535;0.797515630722046;0.0585563108325005;No Name;535;645;+3C;14;31.6594444444444;Aspat_645
No Name_+3C_8;NoName_851;0.8203045129776;0.0498069897294044;No Name;851;645;+3C;8;31.465;Aspat_645
No Name_+6C_11;NoName_723;0.789627552032471;0.0623783804476261;No Name;723;645;+6C;11;35.4883333333333;Aspat_645
No Name_+6C_2;NoName_491;0.719294309616089;0.0859822928905487;No Name;491;645;+6C;2;34.0361111111111;Aspat_645
No Name_+6C_4;NoName_311;0.784843325614929;0.0671752914786339;No Name;311;645;+6C;4;33.6155555555556;Aspat_645
No Name_+9C_1;NoName_1047;0.0171380192041397;0.00745906541123986;No Name;1047;645;+9C;1;37.73;Aspat_645
No Name_+9C_12;NoName_1031;0.0565335638821125;0.0156620256602764;No Name;1031;645;+9C;12;36.5333333333333;Aspat_645
No Name_+9C_3;NoName_991;0.0422528758645058;0.0157628580927849;No Name;991;645;+9C;3;37.5488888888889;Aspat_645
No Name_MMM_13;NoName_640;0.749674439430237;0.0755628868937492;No Name;640;646;MMM;13;30.7172222222222;Aspat_646
No Name_MMM_7;NoName_16;0.747624576091766;0.079092301428318;No Name;16;646;MMM;7;30.2772222222222;Aspat_646
No Name_MMM_9;NoName_224;0.785959661006927;0.0630431100726128;No Name;224;646;MMM;9;30.9588888888889;Aspat_646
No Name_+3C_10;NoName_976;0.706593155860901;0.0716483592987061;No Name;976;646;+3C;10;31.7061111111111;Aspat_646
No Name_+3C_14;NoName_536;0.717128574848175;0.0526558645069599;No Name;536;646;+3C;14;31.6594444444444;Aspat_646
No Name_+3C_8;NoName_852;0.749014019966125;0.0693481117486954;No Name;852;646;+3C;8;31.465;Aspat_646
No Name_+6C_11;NoName_724;0.780292809009552;0.0637758076190948;No Name;724;646;+6C;11;35.4883333333333;Aspat_646
No Name_+6C_2;NoName_492;0.736957907676697;0.0771900117397308;No Name;492;646;+6C;2;34.0361111111111;Aspat_646
No Name_+6C_4;NoName_312;0.761523962020874;0.0765955895185471;No Name;312;646;+6C;4;33.6155555555556;Aspat_646
No Name_+9C_1;NoName_1048;0.026869410648942;0.0118940621614456;No Name;1048;646;+9C;1;37.73;Aspat_646
No Name_+9C_12;NoName_1032;0.118782050907612;0.0323332399129868;No Name;1032;646;+9C;12;36.5333333333333;Aspat_646
No Name_+9C_3;NoName_992;0.0719201862812042;0.0183992572128773;No Name;992;646;+9C;3;37.5488888888889;Aspat_646
No Name_MMM_13;NoName_189;0.791442453861237;0.0621873326599598;No Name;189;647;MMM;13;30.7172222222222;Aspat_647
No Name_MMM_7;NoName_1081;0.781420648097992;0.0549059584736824;No Name;1081;647;MMM;7;30.2772222222222;Aspat_647
No Name_MMM_9;NoName_405;0.792471766471863;0.0538371615111828;No Name;405;647;MMM;9;30.9588888888889;Aspat_647
No Name_+3C_10;NoName_425;0.721283912658691;0.0563961081206799;No Name;425;647;+3C;10;31.7061111111111;Aspat_647
No Name_+3C_14;NoName_677;0.763436555862427;0.0638505220413208;No Name;677;647;+3C;14;31.6594444444444;Aspat_647
No Name_+3C_8;NoName_869;0.776206374168396;0.060112938284874;No Name;869;647;+3C;8;31.465;Aspat_647
No Name_+6C_11;NoName_2788;0.790742754936218;0.0624265074729919;No Name;2788;647;+6C;11;35.4883333333333;Aspat_647
No Name_+6C_2;NoName_1113;0.70474249124527;0.0597488656640053;No Name;1113;647;+6C;2;34.0361111111111;Aspat_647
No Name_+6C_4;NoName_3024;0.778062760829926;0.0479495339095592;No Name;3024;647;+6C;4;33.6155555555556;Aspat_647
No Name_+9C_1;NoName_33;0.0216603614389896;0.00641749985516071;No Name;33;647;+9C;1;37.73;Aspat_647
No Name_+9C_12;NoName_661;0.0747932270169258;0.0178488064557314;No Name;661;647;+9C;12;36.5333333333333;Aspat_647
No Name_+9C_3;NoName_437;0.105628319084644;0.0355835668742657;No Name;437;647;+9C;3;37.5488888888889;Aspat_647
No Name_MMM_13;NoName_190;0.78252100944519;0.0578745305538177;No Name;190;648;MMM;13;30.7172222222222;Aspat_648
No Name_MMM_7;NoName_1082;0.811074435710907;0.0530245900154114;No Name;1082;648;MMM;7;30.2772222222222;Aspat_648
No Name_MMM_9;NoName_406;0.724976241588593;0.0551345460116863;No Name;406;648;MMM;9;30.9588888888889;Aspat_648
No Name_+3C_10;NoName_426;0.742606699466705;0.0768521577119827;No Name;426;648;+3C;10;31.7061111111111;Aspat_648
No Name_+3C_14;NoName_678;0.742529690265656;0.0626790672540665;No Name;678;648;+3C;14;31.6594444444444;Aspat_648
No Name_+3C_8;NoName_870;0.762691020965576;0.0739622041583061;No Name;870;648;+3C;8;31.465;Aspat_648
No Name_+6C_11;NoName_2789;0.735396444797516;0.0849529132246971;No Name;2789;648;+6C;11;35.4883333333333;Aspat_648
No Name_+6C_2;NoName_1114;0.671912252902985;0.0763955786824226;No Name;1114;648;+6C;2;34.0361111111111;Aspat_648
No Name_+6C_4;NoName_3025;0.77865332365036;0.0635334402322769;No Name;3025;648;+6C;4;33.6155555555556;Aspat_648
No Name_+9C_1;NoName_34;0.0144024444743991;0.00769935315474868;No Name;34;648;+9C;1;37.73;Aspat_648
No Name_+9C_12;NoName_662;0.127097368240356;0.0372803509235382;No Name;662;648;+9C;12;36.5333333333333;Aspat_648
No Name_+9C_3;NoName_438;0.309727340936661;0.0906278118491173;No Name;438;648;+9C;3;37.5488888888889;Aspat_648
No Name_MMM_13;NoName_191;0.77776038646698;0.069207139313221;No Name;191;649;MMM;13;30.7172222222222;Aspat_649
No Name_MMM_7;NoName_1083;0.785502433776855;0.0646489933133125;No Name;1083;649;MMM;7;30.2772222222222;Aspat_649
No Name_MMM_9;NoName_407;0.793236672878265;0.0549100525677204;No Name;407;649;MMM;9;30.9588888888889;Aspat_649
No Name_+3C_10;NoName_427;0.815511703491211;0.050731360912323;No Name;427;649;+3C;10;31.7061111111111;Aspat_649
No Name_+3C_14;NoName_679;0.785993039608002;0.0729300081729889;No Name;679;649;+3C;14;31.6594444444444;Aspat_649
No Name_+3C_8;NoName_871;0.777558922767639;0.0450486056506634;No Name;871;649;+3C;8;31.465;Aspat_649
No Name_+6C_11;NoName_2790;0.700298368930817;0.0658476427197456;No Name;2790;649;+6C;11;35.4883333333333;Aspat_649
No Name_+6C_2;NoName_1115;0.800058305263519;0.0720293819904327;No Name;1115;649;+6C;2;34.0361111111111;Aspat_649
No Name_+6C_4;NoName_3026;0.741660296916962;0.0724271982908249;No Name;3026;649;+6C;4;33.6155555555556;Aspat_649
No Name_+9C_1;NoName_35;0.0534909330308437;0.021846616640687;No Name;35;649;+9C;1;37.73;Aspat_649
No Name_+9C_12;NoName_663;0.131662786006927;0.0427606627345085;No Name;663;649;+9C;12;36.5333333333333;Aspat_649
No Name_+9C_3;NoName_439;0.281917959451675;0.0772025063633919;No Name;439;649;+9C;3;37.5488888888889;Aspat_649
No Name_MMM_13;NoName_192;0.697081804275513;0.0730828493833542;No Name;192;650;MMM;13;30.7172222222222;Aspat_650
No Name_MMM_7;NoName_1084;0.785004079341888;0.0575795732438564;No Name;1084;650;MMM;7;30.2772222222222;Aspat_650
No Name_MMM_9;NoName_408;0.772313117980957;0.0609484240412712;No Name;408;650;MMM;9;30.9588888888889;Aspat_650
No Name_+3C_10;NoName_428;0.781608819961548;0.0563970431685448;No Name;428;650;+3C;10;31.7061111111111;Aspat_650
No Name_+3C_14;NoName_680;0.783316016197205;0.0648854598402977;No Name;680;650;+3C;14;31.6594444444444;Aspat_650
No Name_+3C_8;NoName_872;0.778181135654449;0.0625268667936325;No Name;872;650;+3C;8;31.465;Aspat_650
No Name_+6C_11;NoName_2791;0.702395617961884;0.10691374540329;No Name;2791;650;+6C;11;35.4883333333333;Aspat_650
No Name_+6C_2;NoName_1116;0.77465158700943;0.0641981884837151;No Name;1116;650;+6C;2;34.0361111111111;Aspat_650
No Name_+6C_4;NoName_3027;0.757462918758392;0.0750054568052292;No Name;3027;650;+6C;4;33.6155555555556;Aspat_650
No Name_+9C_1;NoName_36;0.177569106221199;0.0901394188404083;No Name;36;650;+9C;1;37.73;Aspat_650
No Name_+9C_12;NoName_664;0.0656743422150612;0.0233557503670454;No Name;664;650;+9C;12;36.5333333333333;Aspat_650
No Name_+9C_3;NoName_440;0.398513793945312;0.0859788656234741;No Name;440;650;+9C;3;37.5488888888889;Aspat_650
No Name_MMM_13;NoName_625;0.740562379360199;0.0836150199174881;No Name;625;651;MMM;13;30.7172222222222;Aspat_651
No Name_MMM_7;NoName_481;0.732868731021881;0.103610999882221;No Name;481;651;MMM;7;30.2772222222222;Aspat_651
No Name_MMM_9;NoName_457;0.689658403396606;0.0701914280653;No Name;457;651;MMM;9;30.9588888888889;Aspat_651
No Name_+3C_10;NoName_733;0.684603273868561;0.097392663359642;No Name;733;651;+3C;10;31.7061111111111;Aspat_651
No Name_+3C_14;NoName_1013;0.728179097175598;0.101528264582157;No Name;1013;651;+3C;14;31.6594444444444;Aspat_651
No Name_+3C_8;NoName_313;0.753171622753143;0.0897193923592567;No Name;313;651;+3C;8;31.465;Aspat_651
No Name_+6C_11;NoName_381;0.771100759506226;0.0824975222349167;No Name;381;651;+6C;11;35.4883333333333;Aspat_651
No Name_+6C_2;NoName_141;0.655305981636047;0.11948698759079;No Name;141;651;+6C;2;34.0361111111111;Aspat_651
No Name_+6C_4;NoName_577;0.724093556404114;0.0976599752902985;No Name;577;651;+6C;4;33.6155555555556;Aspat_651
No Name_+9C_1;NoName_1009;0.0231517422944307;0.00870049186050892;No Name;1009;651;+9C;1;37.73;Aspat_651
No Name_+9C_12;NoName_77;0.0616934895515442;0.0157585591077805;No Name;77;651;+9C;12;36.5333333333333;Aspat_651
No Name_+9C_3;NoName_257;0.0642064884305;0.0213394500315189;No Name;257;651;+9C;3;37.5488888888889;Aspat_651
North Direction_MMM_13;NorthDirection_1081;0.648087739944458;0.102123685181141;North Direction;1081;487;MMM;13;30.3788888888889;Aspat_487
North Direction_MMM_9;NorthDirection_477;0.634128391742706;0.143844425678253;North Direction;477;487;MMM;9;30.5927777777778;Aspat_487
North Direction_+3C_10;NorthDirection_585;0.688071966171265;0.0793817117810249;North Direction;585;487;+3C;10;31.5738888888889;Aspat_487
North Direction_+3C_14;NorthDirection_813;0.711894273757935;0.0835720375180244;North Direction;813;487;+3C;14;31.5961111111111;Aspat_487
North Direction_+3C_8;NorthDirection_177;0.639001190662384;0.129389867186546;North Direction;177;487;+3C;8;31.5933333333333;Aspat_487
North Direction_+6C_11;NorthDirection_165;0.701150715351105;0.0895938500761986;North Direction;165;487;+6C;11;35.38;Aspat_487
North Direction_+6C_2;NorthDirection_1;0.669553279876709;0.0769300907850266;North Direction;1;487;+6C;2;33.9766666666667;Aspat_487
North Direction_+6C_4;NorthDirection_81;0.654523730278015;0.0640257000923157;North Direction;81;487;+6C;4;33.7483333333333;Aspat_487
North Direction_+9C_1;NorthDirection_33;0.0154839605093002;0.00677718268707395;North Direction;33;487;+9C;1;37.7705555555556;Aspat_487
North Direction_+9C_12;NorthDirection_77;0.0210840869694948;0.0105088762938976;North Direction;77;487;+9C;12;36.7516666666667;Aspat_487
North Direction_+9C_3;NorthDirection_69;0.0176811814308167;0.0087953107431531;North Direction;69;487;+9C;3;38.0383333333333;Aspat_487
North Direction_MMM_13;NorthDirection_1082;0.750469088554382;0.0705201402306557;North Direction;1082;488;MMM;13;30.3788888888889;Aspat_488
North Direction_MMM_9;NorthDirection_478;0.738306224346161;0.0588807687163353;North Direction;478;488;MMM;9;30.5927777777778;Aspat_488
North Direction_+3C_10;NorthDirection_586;0.720582365989685;0.0759125873446465;North Direction;586;488;+3C;10;31.5738888888889;Aspat_488
North Direction_+3C_14;NorthDirection_814;0.669963896274567;0.0685598105192184;North Direction;814;488;+3C;14;31.5961111111111;Aspat_488
North Direction_+3C_8;NorthDirection_178;0.743828177452087;0.10826725512743;North Direction;178;488;+3C;8;31.5933333333333;Aspat_488
North Direction_+6C_11;NorthDirection_166;0.748293936252594;0.0806550607085228;North Direction;166;488;+6C;11;35.38;Aspat_488
North Direction_+6C_2;NorthDirection_2;0.586126267910004;0.08517687022686;North Direction;2;488;+6C;2;33.9766666666667;Aspat_488
North Direction_+6C_4;NorthDirection_82;0.736191868782043;0.0500354990363121;North Direction;82;488;+6C;4;33.7483333333333;Aspat_488
North Direction_+9C_1;NorthDirection_34;0.0272473394870758;0.00878340564668179;North Direction;34;488;+9C;1;37.7705555555556;Aspat_488
North Direction_+9C_12;NorthDirection_78;0.0108725540339947;0.00703814812004566;North Direction;78;488;+9C;12;36.7516666666667;Aspat_488
North Direction_+9C_3;NorthDirection_70;0.0234171412885189;0.012372768484056;North Direction;70;488;+9C;3;38.0383333333333;Aspat_488
North Direction_MMM_13;NorthDirection_1083;0.805979371070862;0.0533539019525051;North Direction;1083;489;MMM;13;30.3788888888889;Aspat_489
North Direction_MMM_9;NorthDirection_479;0.699625909328461;0.0894994810223579;North Direction;479;489;MMM;9;30.5927777777778;Aspat_489
North Direction_+3C_10;NorthDirection_587;0.770894229412079;0.0752109512686729;North Direction;587;489;+3C;10;31.5738888888889;Aspat_489
North Direction_+3C_14;NorthDirection_815;0.719069838523865;0.0958905890583992;North Direction;815;489;+3C;14;31.5961111111111;Aspat_489
North Direction_+3C_8;NorthDirection_179;0.763016521930695;0.0757408887147903;North Direction;179;489;+3C;8;31.5933333333333;Aspat_489
North Direction_+6C_11;NorthDirection_167;0.774932861328125;0.0855705142021179;North Direction;167;489;+6C;11;35.38;Aspat_489
North Direction_+6C_2;NorthDirection_3;0.747880816459656;0.0986921563744545;North Direction;3;489;+6C;2;33.9766666666667;Aspat_489
North Direction_+6C_4;NorthDirection_83;0.736571609973907;0.104145690798759;North Direction;83;489;+6C;4;33.7483333333333;Aspat_489
North Direction_+9C_1;NorthDirection_35;0.0140820322558284;0.00577735248953104;North Direction;35;489;+9C;1;37.7705555555556;Aspat_489
North Direction_+9C_12;NorthDirection_79;0.0143575491383672;0.00810177717357874;North Direction;79;489;+9C;12;36.7516666666667;Aspat_489
North Direction_+9C_3;NorthDirection_71;0.0106767667457461;0.00588995357975364;North Direction;71;489;+9C;3;38.0383333333333;Aspat_489
North Direction_MMM_13;NorthDirection_1084;0.708018720149994;0.086430698633194;North Direction;1084;490;MMM;13;30.3788888888889;Aspat_490
North Direction_MMM_9;NorthDirection_480;0.708614349365234;0.0895244628190994;North Direction;480;490;MMM;9;30.5927777777778;Aspat_490
North Direction_+3C_10;NorthDirection_588;0.556699395179749;0.0578883923590183;North Direction;588;490;+3C;10;31.5738888888889;Aspat_490
North Direction_+3C_14;NorthDirection_816;0.515527009963989;0.13832300901413;North Direction;816;490;+3C;14;31.5961111111111;Aspat_490
