Site.name;Genotype;Metric;Value;CI;Trait;eventID
St Crispin;739;ED50;35.4119531681212;2.04176860095399;FvFm;Aspat_739
St Crispin;742;ED50;35.6367110728666;2.89522762745715;FvFm;Aspat_742
St Crispin;747;ED50;35.1980653954395;1.05378896751377;FvFm;Aspat_747
St Crispin;746;ED50;35.0496734204285;0.793595076959576;FvFm;Aspat_746
Chicken;797;ED50;37.4457617651708;0.542694808027306;NDVI;Aspat_797
Chicken;798;ED50;37.4802376342753;0.6648241829824;NDVI;Aspat_798
Chicken;799;ED50;37.2078362763129;0.548358660193905;NDVI;Aspat_799
Chicken;800;ED50;36.7676314529866;2.4694855757609;NDVI;Aspat_800
Chicken;801;ED50;35.7684827877219;1.5272226015805;NDVI;Aspat_801
Chicken;802;ED50;35.9223902458448;1.3826082182004;NDVI;Aspat_802
Chicken;803;ED50;36.1798534417952;1.6793690470707;NDVI;Aspat_803
Chicken;804;ED50;35.6060691348535;1.3252785080195;NDVI;Aspat_804
Chicken;805;ED50;35.3367902469751;1.6817352385919;NDVI;Aspat_805
Chicken;806;ED50;35.3260153703821;1.2334431540625;NDVI;Aspat_806
Chicken;956;ED50;36.5550766441285;1.2279907608937;NDVI;Aspat_956
Chicken;987;ED50;35.9809404264395;10.5301483925819;NDVI;Aspat_987
Chicken;988;ED50;36.461397983678;7.2027595164762;NDVI;Aspat_988
Chicken;989;ED50;36.4323396737985;3.2767198022094;NDVI;Aspat_989
Chicken;990;ED50;37.2604429837881;0.686406885953296;NDVI;Aspat_990
Chicken;991;ED50;35.5280599042538;1.5205888566637;NDVI;Aspat_991
Chicken;992;ED50;35.2621882265856;2.8218250737207;NDVI;Aspat_992
Chicken;993;ED50;36.6651465439967;1.7497332386935;NDVI;Aspat_993
Chicken;994;ED50;36.2720924531795;1.28999582387571;NDVI;Aspat_994
Chicken;995;ED50;37.1036749053844;1.4043878767632;NDVI;Aspat_995
Chicken;996;ED50;36.8736665933669;1.2082763572884;NDVI;Aspat_996
Chicken;997;ED50;36.1106865715869;1.7227789091231;NDVI;Aspat_997
Chicken;998;ED50;36.1679678151163;1.3870444830815;NDVI;Aspat_998
Chicken;999;ED50;36.2517233334868;1.5596284741317;NDVI;Aspat_999
Chicken;1000;ED50;36.5305493132949;1.6129721844903;NDVI;Aspat_1000
Chicken;1501;ED50;36.6796976888976;1.630767671703;NDVI;Aspat_1501
Chicken;1502;ED50;36.5527616312111;2.0001978090094;NDVI;Aspat_1502
Chicken;1503;ED50;36.9712331403147;2.0341447136398;NDVI;Aspat_1503
Chicken;1504;ED50;35.9023131583887;2.0502114889182;NDVI;Aspat_1504
Chicken;1505;ED50;35.971071168173;2.820759325654;NDVI;Aspat_1505
Chicken;1506;ED50;34.9381576468279;1.3025295833017;NDVI;Aspat_1506
Chicken;1507;ED50;34.9678344985438;1.497676537911;NDVI;Aspat_1507
Chicken;1508;ED50;35.3592420224678;3.285669337035;NDVI;Aspat_1508
Chicken;1509;ED50;34.803766732857;1.8643859269843;NDVI;Aspat_1509
Chicken;1510;ED50;35.9502313314464;2.66368283638911;NDVI;Aspat_1510
Chicken;1511;ED50;35.9336562140827;3.860470862482;NDVI;Aspat_1511
Chicken;1512;ED50;37.0191618580559;2.2595512622877;NDVI;Aspat_1512
Chicken;1513;ED50;36.1031499517029;1.7844360665762;NDVI;Aspat_1513
Chicken;1514;ED50;35.9052889668719;2.2575616811649;NDVI;Aspat_1514
Chicken;1515;ED50;35.2251004012362;1.4770738702544;NDVI;Aspat_1515
Chicken;1516;ED50;35.7140285284311;1.45983322854291;NDVI;Aspat_1516
Chicken;1517;ED50;36.2682367634328;1.4230068498805;NDVI;Aspat_1517
Chicken;1518;ED50;35.7522811298773;1.8209730629628;NDVI;Aspat_1518
Chicken;1519;ED50;35.7672576688589;1.5458530822064;NDVI;Aspat_1519
Chicken;1520;ED50;35.622996760989;1.7939785962508;NDVI;Aspat_1520
Chicken;1521;ED50;35.4961533056654;2.265290766402;NDVI;Aspat_1521
Chicken;1522;ED50;35.6332669309258;2.2488238341207;NDVI;Aspat_1522
Chicken;1523;ED50;35.5219269778888;2.41826684319739;NDVI;Aspat_1523
Chicken;1524;ED50;36.2018950072991;1.37775236026989;NDVI;Aspat_1524
Chicken;1525;ED50;35.8749062295387;1.4180511043771;NDVI;Aspat_1525
Chicken;1526;ED50;35.2282191604816;1.7798795462377;NDVI;Aspat_1526
Chicken;1527;ED50;35.6797864872459;2.0706653557855;NDVI;Aspat_1527
Chicken;1528;ED50;35.3758997433479;1.6222066253621;NDVI;Aspat_1528
Chicken;1529;ED50;35.3923426172046;1.2832421550064;NDVI;Aspat_1529
Chicken;1530;ED50;35.8086894388267;2.7132259495041;NDVI;Aspat_1530
Chicken;1531;ED50;35.8701198907627;1.9585760810206;NDVI;Aspat_1531
Chicken;1532;ED50;36.7963157880403;1.8354450821142;NDVI;Aspat_1532
Chicken;1533;ED50;36.6850811170956;1.6641609145846;NDVI;Aspat_1533
Chicken;1534;ED50;35.6396003023765;1.4426875071034;NDVI;Aspat_1534
Chicken;1535;ED50;36.3100369227628;1.9651020059652;NDVI;Aspat_1535
Davies;1536;ED50;36.4994415952756;1.6546509058471;NDVI;Aspat_1536
Davies;1537;ED50;37.4202863557857;2.806011281756;NDVI;Aspat_1537
Davies;1538;ED50;37.2415651432969;1.3173362016748;NDVI;Aspat_1538
Davies;1539;ED50;35.3298947543122;2.4684102433833;NDVI;Aspat_1539
Davies;1540;ED50;37.8303771884951;2.5286322804141;NDVI;Aspat_1540
Davies;1541;ED50;36.346879333851;1.9282970695549;NDVI;Aspat_1541
Davies;1542;ED50;34.9553472551561;2.3200468666575;NDVI;Aspat_1542
Davies;1543;ED50;36.3267969397392;2.5859351884998;NDVI;Aspat_1543
Davies;1544;ED50;35.8227866131954;1.8542832962235;NDVI;Aspat_1544
Davies;1545;ED50;35.2643004161275;2.6182403737502;NDVI;Aspat_1545
Davies;1546;ED50;35.8557908339082;1.8283797094261;NDVI;Aspat_1546
Davies;1547;ED50;38.2132534103801;4.4846132600657;NDVI;Aspat_1547
Davies;1548;ED50;36.6542208182322;1.7661324129348;NDVI;Aspat_1548
Davies;1549;ED50;37.1053255119129;1.7750756461591;NDVI;Aspat_1549
Davies;1550;ED50;35.4876926770557;2.3354045796359;NDVI;Aspat_1550
Davies;1551;ED50;36.7858683238886;1.6507769371526;NDVI;Aspat_1551
Davies;1552;ED50;35.9448243053067;2.2744023016749;NDVI;Aspat_1552
Davies;1553;ED50;34.8111031884023;2.104891837977;NDVI;Aspat_1553
Davies;1554;ED50;35.5429106788818;1.7676233138909;NDVI;Aspat_1554
Davies;1556;ED50;36.2345756361292;1.7924732281226;NDVI;Aspat_1556
Davies;1557;ED50;35.5264571580548;2.2793371698066;NDVI;Aspat_1557
Davies;1558;ED50;35.7788997097966;1.757070430631;NDVI;Aspat_1558
Davies;1559;ED50;36.0759519828912;1.5444817963455;NDVI;Aspat_1559
Davies;1560;ED50;36.2425740498482;2.0275603261301;NDVI;Aspat_1560
Davies;1561;ED50;35.6300035080273;1.9596248244077;NDVI;Aspat_1561
Davies;1562;ED50;35.9728780324946;1.7629194143342;NDVI;Aspat_1562
Davies;1563;ED50;36.1108070698116;2.5234157757668;NDVI;Aspat_1563
Davies;1564;ED50;35.8562120923289;1.7927284827027;NDVI;Aspat_1564
Davies;1565;ED50;35.4349153050777;2.9688211337071;NDVI;Aspat_1565
Davies;1566;ED50;35.2577720645791;3.0088732421035;NDVI;Aspat_1566
Davies;1567;ED50;35.7275428874938;2.5882908078506;NDVI;Aspat_1567
Davies;1568;ED50;35.8427480589281;1.7452489486849;NDVI;Aspat_1568
Davies;1569;ED50;34.9985118102519;2.0008818807221;NDVI;Aspat_1569
Davies;1570;ED50;35.3883352312705;3.5048441431981;NDVI;Aspat_1570
Davies;1571;ED50;35.6771597918014;2.0349937663419;NDVI;Aspat_1571
Davies;1572;ED50;36.9552038891336;0.660120485773099;NDVI;Aspat_1572
Davies;1573;ED50;38.5489762896692;5.5781683153715;NDVI;Aspat_1573
Davies;1581;ED50;36.3687718442536;3.0050747298784;NDVI;Aspat_1581
Davies;1582;ED50;37.5302065599976;1.4298126421512;NDVI;Aspat_1582
Davies;1583;ED50;35.7950993976188;5.1598432464403;NDVI;Aspat_1583
Davies;1584;ED50;35.3521376951533;1.7257854254045;NDVI;Aspat_1584
Davies;1585;ED50;35.7146355157992;2.4244789995368;NDVI;Aspat_1585
Davies;1586;ED50;35.5130940967301;1.7618475831712;NDVI;Aspat_1586
Davies;1587;ED50;36.8406971599528;0.983713146017998;NDVI;Aspat_1587
Davies;1588;ED50;36.8790862207822;0.745231004212997;NDVI;Aspat_1588
Davies;1589;ED50;34.7441499362368;1.9633663785056;NDVI;Aspat_1589
Davies;1590;ED50;35.9904235972731;1.9737978130117;NDVI;Aspat_1590
Davies;1591;ED50;35.8044109247251;1.6929276907386;NDVI;Aspat_1591
Davies;1592;ED50;35.6171985133245;1.92620177654209;NDVI;Aspat_1592
Davies;1593;ED50;35.5491078266084;1.8216562469851;NDVI;Aspat_1593
Davies;1594;ED50;35.3223823788891;2.3998544514966;NDVI;Aspat_1594
Davies;1595;ED50;36.0589846373196;2.35793170778739;NDVI;Aspat_1595
Fitzroy Island;772;ED50;35.9840603231101;10.55768106264;NDVI;Aspat_772
Fitzroy Island;773;ED50;37.1881834699235;1.7316892601183;NDVI;Aspat_773
Fitzroy Island;774;ED50;35.8088058670017;1.0503504827486;NDVI;Aspat_774
Fitzroy Island;775;ED50;35.7965285909169;1.1638045826895;NDVI;Aspat_775
Fitzroy Island;776;ED50;37.3233917188533;0.842491343516997;NDVI;Aspat_776
Fitzroy Island;777;ED50;36.2624920903587;1.4624763267655;NDVI;Aspat_777
Fitzroy Island;778;ED50;37.1825322548783;0.883112816062102;NDVI;Aspat_778
Fitzroy Island;779;ED50;37.0619496509909;1.0059382675015;NDVI;Aspat_779
Fitzroy Island;780;ED50;36.8773880631302;3.0856893630179;NDVI;Aspat_780
Fitzroy Island;781;ED50;36.2978728237821;0.945041189002495;NDVI;Aspat_781
Fitzroy Island;782;ED50;37.2324458396863;0.953804875467299;NDVI;Aspat_782
Fitzroy Island;783;ED50;37.5415946086429;0.920929663503699;NDVI;Aspat_783
Fitzroy Island;784;ED50;36.641298083586;1.7983534523567;NDVI;Aspat_784
Fitzroy Island;785;ED50;37.3996680543391;0.491119122482701;NDVI;Aspat_785
Fitzroy Island;786;ED50;36.2488417423131;1.2323514108276;NDVI;Aspat_786
Fitzroy Island;807;ED50;36.5477683922538;0.985277887481999;NDVI;Aspat_807
Fitzroy Island;808;ED50;36.1986420815025;1.059797918767;NDVI;Aspat_808
Fitzroy Island;809;ED50;36.557547209011;1.8813056135122;NDVI;Aspat_809
Fitzroy Island;810;ED50;36.3252189049602;2.0404933261932;NDVI;Aspat_810
Fitzroy Island;811;ED50;35.5527234513672;0.886184274317401;NDVI;Aspat_811
Fitzroy Island;812;ED50;36.5113776303834;0.948119241421196;NDVI;Aspat_812
Fitzroy Island;813;ED50;35.9851992128289;1.5269897711888;NDVI;Aspat_813
Fitzroy Island;814;ED50;36.9718772726931;0.911484357743902;NDVI;Aspat_814
Fitzroy Island;815;ED50;35.781686250081;2.3032886817172;NDVI;Aspat_815
Fitzroy Island;816;ED50;35.6204649232073;0.902098926278398;NDVI;Aspat_816
Fitzroy Island;817;ED50;36.3043963554477;1.3138851109682;NDVI;Aspat_817
Fitzroy Island;818;ED50;37.7836010339142;0.981069902963704;NDVI;Aspat_818
Fitzroy Island;819;ED50;35.9777764248421;1.2052630238098;NDVI;Aspat_819
Fitzroy Island;820;ED50;36.5130117960944;1.4216520952582;NDVI;Aspat_820
Fitzroy Island;821;ED50;35.5672597099595;1.2384654468292;NDVI;Aspat_821
Fitzroy Island;822;ED50;35.8480784172339;1.0875303834119;NDVI;Aspat_822
Fitzroy Island;823;ED50;35.7346798904673;0.916009017393698;NDVI;Aspat_823
Fitzroy Island;824;ED50;35.7256287080752;0.842438643519202;NDVI;Aspat_824
Fitzroy Island;825;ED50;36.6979904401071;0.9463656152938;NDVI;Aspat_825
Fitzroy Island;826;ED50;35.4858358120606;0.953844830876804;NDVI;Aspat_826
Fitzroy Island;827;ED50;36.8254329391188;1.3158141425412;NDVI;Aspat_827
Fitzroy Island;828;ED50;37.1055615839113;1.8692086302125;NDVI;Aspat_828
Fitzroy Island;829;ED50;35.7627888444125;0.871440479424997;NDVI;Aspat_829
Fitzroy Island;830;ED50;36.375281808286;1.0054535950897;NDVI;Aspat_830
Fitzroy Island;831;ED50;37.0086557482033;2.43146286422481;NDVI;Aspat_831
Fitzroy Island;832;ED50;37.0375992875842;0.934518442810997;NDVI;Aspat_832
Fitzroy Island;833;ED50;36.7868912956133;1.0339062095538;NDVI;Aspat_833
Fitzroy Island;834;ED50;36.6914223120706;0.988422579559497;NDVI;Aspat_834
Fitzroy Island;835;ED50;35.9261262539485;1.26440890631491;NDVI;Aspat_835
Fitzroy Island;836;ED50;37.0850465188223;3.5354501683803;NDVI;Aspat_836
Fitzroy Island;837;ED50;36.5021795555943;0.898965143573697;NDVI;Aspat_837
Fitzroy Island;838;ED50;37.1615018494507;1.4359886560437;NDVI;Aspat_838
Fitzroy Island;839;ED50;36.5317089901187;0.977158801380597;NDVI;Aspat_839
Fitzroy Island;840;ED50;36.1829452129859;1.043738222305;NDVI;Aspat_840
Fitzroy Island;841;ED50;36.837733422112;1.0155148999873;NDVI;Aspat_841
Fitzroy Island;842;ED50;36.9535494666153;2.5498711865299;NDVI;Aspat_842
Fitzroy Island;843;ED50;36.8830187634065;1.0731836961066;NDVI;Aspat_843
Fitzroy Island;844;ED50;35.9022836661176;1.1393736319114;NDVI;Aspat_844
Fitzroy Island;845;ED50;36.780501473523;3.5459173477501;NDVI;Aspat_845
Fitzroy Island;846;ED50;35.1257170132107;0.757620863362;NDVI;Aspat_846
Fitzroy Island;847;ED50;36.8401799431355;3.5820294266817;NDVI;Aspat_847
Fitzroy Island;849;ED50;37.2876796101335;1.3260178101308;NDVI;Aspat_849
Fitzroy Island;850;ED50;35.6918834742067;0.918210664747598;NDVI;Aspat_850
Fitzroy Island;851;ED50;36.3612959648119;0.949622468194903;NDVI;Aspat_851
Fitzroy Reef;1656;ED50;36.3061682096074;0.686422838305603;NDVI;Aspat_1656
Fitzroy Reef;1657;ED50;36.8390353439356;1.3169874119654;NDVI;Aspat_1657
Fitzroy Reef;1658;ED50;36.3585465553623;0.685951838608595;NDVI;Aspat_1658
Fitzroy Reef;1659;ED50;36.3716480165011;0.973858874611899;NDVI;Aspat_1659
Fitzroy Reef;1661;ED50;35.6956207613392;0.664923786100204;NDVI;Aspat_1661
Fitzroy Reef;1663;ED50;35.8031227114294;0.255146420234603;NDVI;Aspat_1663
Fitzroy Reef;1664;ED50;36.0638698571824;0.3010268298166;NDVI;Aspat_1664
Fitzroy Reef;1665;ED50;36.9681312225201;2.014913037854;NDVI;Aspat_1665
Fitzroy Reef;1666;ED50;35.8201856435377;0.239102861937496;NDVI;Aspat_1666
Fitzroy Reef;1667;ED50;36.1155331629798;0.321426323272902;NDVI;Aspat_1667
Fitzroy Reef;1668;ED50;35.99088795604;0.269280008496899;NDVI;Aspat_1668
Fitzroy Reef;1669;ED50;36.0947298322819;0.231185502145905;NDVI;Aspat_1669
Fitzroy Reef;1670;ED50;36.2898235799703;0.388073936184504;NDVI;Aspat_1670
Fitzroy Reef;1671;ED50;36.6687785613667;0.703424601223603;NDVI;Aspat_1671
Fitzroy Reef;1672;ED50;36.2201059362404;0.3238519498085;NDVI;Aspat_1672
Fitzroy Reef;1673;ED50;36.4246839338461;0.390692679141402;NDVI;Aspat_1673
Fitzroy Reef;1674;ED50;36.0460040933133;0.249290738034802;NDVI;Aspat_1674
Fitzroy Reef;1675;ED50;36.0146730746946;0.315338743569299;NDVI;Aspat_1675
Fitzroy Reef;1676;ED50;36.2023831286941;0.441434550082903;NDVI;Aspat_1676
Fitzroy Reef;1677;ED50;36.8734983076119;1.354446636225;NDVI;Aspat_1677
Fitzroy Reef;1678;ED50;37.439771463324;3.5487213613568;NDVI;Aspat_1678
Fitzroy Reef;1679;ED50;36.0107669244242;0.454848417007106;NDVI;Aspat_1679
Fitzroy Reef;1681;ED50;35.9150624806857;0.200097847733296;NDVI;Aspat_1681
Fitzroy Reef;1682;ED50;35.8908406119409;0.3914056631234;NDVI;Aspat_1682
Fitzroy Reef;1683;ED50;35.9531414954896;0.196130896554301;NDVI;Aspat_1683
Fitzroy Reef;1685;ED50;36.5201529572789;1.2308146052312;NDVI;Aspat_1685
Fitzroy Reef;1686;ED50;36.782769135258;1.6769482014042;NDVI;Aspat_1686
Fitzroy Reef;1689;ED50;35.7190739031387;0.260775099963098;NDVI;Aspat_1689
Fitzroy Reef;1690;ED50;39.0812757009781;5.7863491907681;NDVI;Aspat_1690
Fitzroy Reef;1691;ED50;38.1423688800012;4.00231370941501;NDVI;Aspat_1691
Fitzroy Reef;1692;ED50;36.3622555146493;0.634377217530599;NDVI;Aspat_1692
Fitzroy Reef;1693;ED50;38.15857015749;3.94763008316171;NDVI;Aspat_1693
Fitzroy Reef;1694;ED50;36.6850795440512;1.3444643449957;NDVI;Aspat_1694
Fitzroy Reef;1695;ED50;37.2481101467778;2.015045598994;NDVI;Aspat_1695
Fitzroy Reef;1696;ED50;37.2026165193356;1.9488498277329;NDVI;Aspat_1696
Fitzroy Reef;1697;ED50;36.0152324978014;0.300045299207198;NDVI;Aspat_1697
Fitzroy Reef;1698;ED50;38.5335357780631;4.3054795803189;NDVI;Aspat_1698
Fitzroy Reef;1699;ED50;36.9146602246477;1.325343381453;NDVI;Aspat_1699
Fitzroy Reef;1700;ED50;36.5192672804965;0.778265474951993;NDVI;Aspat_1700
Fitzroy Reef;1701;ED50;36.3981433269559;0.486225448471195;NDVI;Aspat_1701
Fitzroy Reef;1702;ED50;36.5931064312751;0.915210115391197;NDVI;Aspat_1702
Fitzroy Reef;1703;ED50;37.3390273276616;3.40837366796359;NDVI;Aspat_1703
Fitzroy Reef;1704;ED50;36.2958625329838;0.890974829810197;NDVI;Aspat_1704
Fitzroy Reef;1705;ED50;35.7465052638348;0.215867140253998;NDVI;Aspat_1705
Fitzroy Reef;1706;ED50;37.6669550056983;4.1669232905182;NDVI;Aspat_1706
Fitzroy Reef;1707;ED50;39.5968846917867;8.0622718541284;NDVI;Aspat_1707
Fitzroy Reef;1708;ED50;36.1912049893826;0.518427452815899;NDVI;Aspat_1708
Fitzroy Reef;1709;ED50;36.3579937929723;1.5039398612379;NDVI;Aspat_1709
Fitzroy Reef;1710;ED50;36.342461194647;0.621508980632896;NDVI;Aspat_1710
Fitzroy Reef;1711;ED50;36.1664328275811;0.400079546759805;NDVI;Aspat_1711
Fitzroy Reef;1712;ED50;36.4361510947456;0.881171638509805;NDVI;Aspat_1712
Fitzroy Reef;1713;ED50;36.1355680479671;0.488725562407602;NDVI;Aspat_1713
Fitzroy Reef;1714;ED50;35.873334763257;0.2546031742975;NDVI;Aspat_1714
Fitzroy Reef;1715;ED50;36.5609428128519;0.8019748813539;NDVI;Aspat_1715
Fitzroy Reef;1716;ED50;36.2168642746607;0.293937247879796;NDVI;Aspat_1716
Heron;1718;ED50;37.740944991595;7.57233383811339;NDVI;Aspat_1718
Heron;1719;ED50;36.5881994796531;1.8072800320576;NDVI;Aspat_1719
Heron;1720;ED50;37.1132480321647;4.8627387283739;NDVI;Aspat_1720
Heron;1721;ED50;35.8320914108072;0.245441115302498;NDVI;Aspat_1721
Heron;1722;ED50;37.1209409186986;4.8978481786258;NDVI;Aspat_1722
Heron;1723;ED50;37.7965943392266;6.9708602087827;NDVI;Aspat_1723
Heron;1724;ED50;35.8532202462413;0.321429713922001;NDVI;Aspat_1724
Heron;1726;ED50;37.8661049460784;11.9697557542675;NDVI;Aspat_1726
Heron;1727;ED50;36.1201598412747;0.331693278353896;NDVI;Aspat_1727
Heron;1728;ED50;37.5317295059265;7.6699934170796;NDVI;Aspat_1728
Heron;1729;ED50;36.0401253900936;0.216372933840702;NDVI;Aspat_1729
Heron;1730;ED50;37.6515237242561;8.091958218492;NDVI;Aspat_1730
Heron;1731;ED50;36.5267646072492;1.4564714585939;NDVI;Aspat_1731
Heron;1732;ED50;36.2525269299239;4.57496303247211;NDVI;Aspat_1732
Heron;1733;ED50;36.052532261553;0.379461730920099;NDVI;Aspat_1733
Heron;1734;ED50;35.9459128595667;0.337028572322005;NDVI;Aspat_1734
Heron;1735;ED50;36.5092909532805;1.6150314215982;NDVI;Aspat_1735
Heron;1736;ED50;36.1360788759627;0.493500079454996;NDVI;Aspat_1736
Heron;1738;ED50;36.6408596877213;2.642727282115;NDVI;Aspat_1738
Heron;1739;ED50;36.1134865113925;0.373072544613599;NDVI;Aspat_1739
Heron;1740;ED50;36.4770321889861;1.5041933955871;NDVI;Aspat_1740
Heron;1741;ED50;36.1982821621121;0.5537990676128;NDVI;Aspat_1741
Heron;1742;ED50;37.4152874824849;7.2501459714495;NDVI;Aspat_1742
Heron;1743;ED50;37.9461723538964;3.8601535242503;NDVI;Aspat_1743
Heron;1744;ED50;35.9660525872654;0.258785622267197;NDVI;Aspat_1744
Heron;1745;ED50;36.0889843839613;0.345305308406999;NDVI;Aspat_1745
Heron;1746;ED50;37.0374636024611;4.1550569638288;NDVI;Aspat_1746
Heron;1747;ED50;36.4142511043276;1.2402855539194;NDVI;Aspat_1747
Heron;1748;ED50;37.3528721594481;6.2317197502205;NDVI;Aspat_1748
Heron;1749;ED50;36.5749205382391;2.1811655907358;NDVI;Aspat_1749
Heron;1750;ED50;37.4562038656383;9.1095033394499;NDVI;Aspat_1750
Heron;1752;ED50;35.8433222724645;0.536716448136801;NDVI;Aspat_1752
Heron;1753;ED50;36.7027560812021;2.86021140728619;NDVI;Aspat_1753
Heron;1754;ED50;36.262049369831;0.763065415844899;NDVI;Aspat_1754
Heron;1755;ED50;35.9077273172137;0.413916980453003;NDVI;Aspat_1755
Heron;1756;ED50;36.2111876099989;0.6433078969714;NDVI;Aspat_1756
Heron;1757;ED50;36.1676805740306;0.473418753234597;NDVI;Aspat_1757
Heron;1758;ED50;36.7655235330022;3.3180139617583;NDVI;Aspat_1758
Heron;1759;ED50;37.8571523303033;6.7046681381568;NDVI;Aspat_1759
Heron;1763;ED50;37.6087562571286;8.6833651711082;NDVI;Aspat_1763
Heron;1766;ED50;37.1335047451034;5.4146790618309;NDVI;Aspat_1766
Heron;1767;ED50;38.8347342023439;8.1191314478369;NDVI;Aspat_1767
Heron;1768;ED50;36.510903096787;1.82747350474489;NDVI;Aspat_1768
Heron;1769;ED50;37.4986790036412;2.6791552276892;NDVI;Aspat_1769
Heron;1770;ED50;38.0843798650409;9.9446760285605;NDVI;Aspat_1770
Heron;1771;ED50;36.4881416816866;1.2848554205157;NDVI;Aspat_1771
Heron;1772;ED50;36.6494600897703;2.3578736509957;NDVI;Aspat_1772
Heron;1773;ED50;36.4636863083346;1.4724583690989;NDVI;Aspat_1773
Heron;1774;ED50;35.9352900624076;0.1781773000668;NDVI;Aspat_1774
Heron;1775;ED50;36.5795626745802;1.8257250637164;NDVI;Aspat_1775
Heron;1776;ED50;35.8523466512471;0.223637463667799;NDVI;Aspat_1776
Kelso;942;ED50;35.6574210692948;1.5879318477847;NDVI;Aspat_942
Kelso;943;ED50;37.1855625184369;2.22552104296511;NDVI;Aspat_943
Kelso;944;ED50;36.1025142990719;1.2424939299363;NDVI;Aspat_944
Kelso;945;ED50;35.4653874558239;1.5007974356627;NDVI;Aspat_945
Kelso;946;ED50;36.2057201128472;1.4579243648593;NDVI;Aspat_946
Kelso;947;ED50;35.5436247236028;1.4732051771887;NDVI;Aspat_947
Kelso;948;ED50;35.9936765582876;2.3004597604331;NDVI;Aspat_948
Kelso;949;ED50;35.4932880608141;1.4682601646066;NDVI;Aspat_949
Kelso;950;ED50;33.9805476155769;1.3482237333657;NDVI;Aspat_950
Kelso;951;ED50;36.4012169991026;3.6235001369795;NDVI;Aspat_951
Kelso;952;ED50;36.174817742822;1.2943719857101;NDVI;Aspat_952
Kelso;953;ED50;35.0040766695221;1.22448561718269;NDVI;Aspat_953
Kelso;954;ED50;35.9124467798926;9.3628884163038;NDVI;Aspat_954
Kelso;955;ED50;34.9286123935445;0.972110063781201;NDVI;Aspat_955
Kelso;957;ED50;36.6378203268441;4.33684422965329;NDVI;Aspat_957
Kelso;958;ED50;35.6133034320341;1.4447651686419;NDVI;Aspat_958
Kelso;959;ED50;35.672851375336;1.4640654045563;NDVI;Aspat_959
Kelso;960;ED50;35.331564811972;1.3386648799298;NDVI;Aspat_960
Kelso;961;ED50;36.4019139347291;1.3867178131538;NDVI;Aspat_961
Kelso;962;ED50;35.9075153096135;1.3932490926142;NDVI;Aspat_962
Kelso;963;ED50;36.4618533167468;1.8931963154784;NDVI;Aspat_963
Kelso;964;ED50;34.2434762868707;1.2445274160361;NDVI;Aspat_964
Kelso;965;ED50;36.000480634647;1.2262283716605;NDVI;Aspat_965
Kelso;966;ED50;36.9731367688163;1.7663252131722;NDVI;Aspat_966
Kelso;967;ED50;37.5187779520155;0.301646598913003;NDVI;Aspat_967
Kelso;968;ED50;36.2712798758633;3.3490604934788;NDVI;Aspat_968
Kelso;969;ED50;35.8865209981777;1.6747445372418;NDVI;Aspat_969
Kelso;970;ED50;36.2403784647197;1.3430648345176;NDVI;Aspat_970
Kelso;971;ED50;35.87067415824;13.4105815801759;NDVI;Aspat_971
Kelso;972;ED50;36.5288997697136;12.5957102247404;NDVI;Aspat_972
Kelso;973;ED50;35.401032714621;1.3315753321661;NDVI;Aspat_973
Kelso;974;ED50;35.453296345177;1.4322177687742;NDVI;Aspat_974
Kelso;975;ED50;35.5856669656409;1.2759336220536;NDVI;Aspat_975
Kelso;976;ED50;36.8933467620574;1.6560446861153;NDVI;Aspat_976
Kelso;977;ED50;36.9323567063244;1.85513260183;NDVI;Aspat_977
Kelso;978;ED50;35.9884968727825;2.5106005791854;NDVI;Aspat_978
Kelso;979;ED50;36.2097723498966;3.2581753095007;NDVI;Aspat_979
Kelso;980;ED50;35.3288609370667;1.5789872791526;NDVI;Aspat_980
Kelso;981;ED50;35.5810747414248;1.3975922235816;NDVI;Aspat_981
Kelso;982;ED50;36.5728383841945;1.4430182983799;NDVI;Aspat_982
Kelso;983;ED50;36.8038681598026;2.3720780130939;NDVI;Aspat_983
Kelso;984;ED50;36.2276151354431;1.5374633968208;NDVI;Aspat_984
Kelso;985;ED50;36.3821238191791;2.74968830659;NDVI;Aspat_985
Kelso;986;ED50;35.7760413977696;1.3277813080683;NDVI;Aspat_986
Lady Musgrave;1596;ED50;36.3573846135374;0.492241699661903;NDVI;Aspat_1596
Lady Musgrave;1597;ED50;36.9105160016645;1.2929452001725;NDVI;Aspat_1597
Lady Musgrave;1598;ED50;36.352728360133;0.727729661229503;NDVI;Aspat_1598
Lady Musgrave;1599;ED50;36.3896157649114;0.8422892608179;NDVI;Aspat_1599
Lady Musgrave;1600;ED50;36.2321770920373;0.309942949849095;NDVI;Aspat_1600
Lady Musgrave;1601;ED50;36.7071030757347;1.3307763667534;NDVI;Aspat_1601
Lady Musgrave;1602;ED50;37.108485409037;2.2141384386208;NDVI;Aspat_1602
Lady Musgrave;1603;ED50;36.2527217886663;0.443586059362502;NDVI;Aspat_1603
Lady Musgrave;1604;ED50;35.8942956123661;0.163782170301999;NDVI;Aspat_1604
Lady Musgrave;1605;ED50;36.3204906650604;0.279471393860895;NDVI;Aspat_1605
Lady Musgrave;1606;ED50;37.2068366219936;2.0682589165041;NDVI;Aspat_1606
Lady Musgrave;1607;ED50;36.2850310335367;0.303801243201299;NDVI;Aspat_1607
