ID;Date;Time;No.;PAR;F1;F2;F3;Fm1;Fm2;Fm3;FvFm1;FvFm2;FvFm3;qc;Site.name;Genotype;Tank;Treatment;mFvFm;sdFvFm;mF;sdF;eventID
FitzroyReef_5196;26/03/2022;21:46:23;1;0;0.2625;0.238;0.2102;0.8548;0.7977;0.7287;0.693;0.702;0.712;0;Fitzroy Reef;1676;10;+3C;0.702333333333333;0.00950438495292218;0.2369;0.0261673460633668;Aspat_1676
FitzroyReef_5128;26/03/2022;21:33:30;1;0;0.3319;0.324;0.2986;0.8314;0.8104;0.7722;0.601;0.6;0.613;0;Fitzroy Reef;1676;11;+6C;0.604666666666667;0.00723417813807024;0.318166666666667;0.0173995210662056;Aspat_1676
FitzroyReef_5200;26/03/2022;21:28:42;1;0;0.3573;0.3138;0.2859;0.8988;0.8446;0.8172;0.603;0.628;0.65;0;Fitzroy Reef;1676;4;+6C;0.627;0.0235159520326097;0.319;0.0359829126114049;Aspat_1676
FitzroyReef_5220;26/03/2022;21:22:50;1;0;0.2928;0.2502;0.2429;0.9106;0.8768;0.8573;0.678;0.715;0.717;1;Fitzroy Reef;1676;2;+6C;0.703333333333333;0.0219620885467055;0.261966666666667;0.02695075756511;Aspat_1676
FitzroyReef_5148;26/03/2022;21:17:49;1;0;0.281;0.2522;0.2566;0.5543;0.5406;0.5503;0.493;0.533;0.534;0;Fitzroy Reef;1676;12;+9C;0.52;0.023388031127053;0.263266666666667;0.0155142944839053;Aspat_1676
FitzroyReef_5456;26/03/2022;21:12:44;1;0;0.2458;0.2414;0.2292;0.4238;0.4311;0.4101;0.42;0.44;0.441;0;Fitzroy Reef;1676;3;+9C;0.433666666666667;0.0118462370959446;0.2388;0.0086;Aspat_1676
FitzroyReef_5492;26/03/2022;21:03:50;1;0;0.2713;0.3011;0.282;0.4296;0.5005;0.4765;0.368482309124767;0.398401598401598;0.408184679958027;2;Fitzroy Reef;1676;1;+9C;0.391689529161464;0.0206847399683605;0.2848;0.0150960259671213;Aspat_1676
FitzroyReef_5113;26/03/2022;22:05:31;1;0;0.2683;0.2532;0.2493;0.6667;0.6955;0.6935;0.598;0.636;0.641;0;Fitzroy Reef;1677;13;MMM;0.625;0.0235159520326097;0.256933333333333;0.0100351050484453;Aspat_1677
FitzroyReef_5157;26/03/2022;22:02:01;1;0;0.2478;0.2527;0.2424;0.6564;0.6857;0.6745;0.622;0.632;0.641;0;Fitzroy Reef;1677;9;MMM;0.631666666666667;0.00950438495292218;0.247633333333333;0.00515202225668069;Aspat_1677
FitzroyReef_5381;26/03/2022;21:58:08;1;0;0.2463;0.2107;0.1945;0.7097;0.6623;0.6315;0.653;0.682;0.692;0;Fitzroy Reef;1677;7;MMM;0.675666666666667;0.0202566861389846;0.217166666666667;0.0264985534196366;Aspat_1677
FitzroyReef_5165;26/03/2022;21:54:43;1;0;0.1911;0.1544;0.1544;0.6422;0.5059;0.5152;0.702;0.695;0.7;0;Fitzroy Reef;1677;14;+3C;0.699;0.00360555127546399;0.166633333333333;0.0211887548792593;Aspat_1677
FitzroyReef_5185;26/03/2022;21:41:17;1;0;0.2395;0.24;0.2219;0.6584;0.6535;0.651;0.636;0.633;0.659;0;Fitzroy Reef;1677;8;+3C;0.642666666666667;0.0142243921955679;0.2338;0.0103087341608948;Aspat_1677
FitzroyReef_5197;26/03/2022;21:46:23;1;0;0.24;0.2199;0.2028;0.7595;0.7287;0.6901;0.684;0.698;0.706;0;Fitzroy Reef;1677;10;+3C;0.696;0.01113552872566;0.2209;0.0186201503753326;Aspat_1677
FitzroyReef_5129;26/03/2022;21:33:30;1;0;0.2923;0.263;0.2449;0.7351;0.7116;0.6823;0.602;0.63;0.641;0;Fitzroy Reef;1677;11;+6C;0.624333333333333;0.0201080415091409;0.266733333333333;0.0239195178323756;Aspat_1677
FitzroyReef_5201;26/03/2022;21:28:42;1;0;0.2542;0.2522;0.194;0.6628;0.6896;0.5332;0.617;0.634;0.636;0;Fitzroy Reef;1677;4;+6C;0.629;0.0104403065089106;0.233466666666667;0.0341937616142672;Aspat_1677
FitzroyReef_5221;26/03/2022;21:22:50;1;0;0.2581;0.2556;0.2395;0.8812;0.8627;0.8671;0.707;0.704;0.724;1;Fitzroy Reef;1677;2;+6C;0.711666666666667;0.010785793124909;0.251066666666667;0.0100947180908301;Aspat_1677
FitzroyReef_5149;26/03/2022;21:17:49;1;0;0.2366;0.241;0.2331;0.4761;0.5308;0.5821;0.503;0.546;0.599;0;Fitzroy Reef;1677;12;+9C;0.549333333333333;0.0480867272054704;0.2369;0.00395853508257789;Aspat_1677
FitzroyReef_5457;26/03/2022;21:12:44;1;0;0.2092;0.2033;0.1716;0.3412;0.3866;0.3763;0.387;0.474;0.544;0;Fitzroy Reef;1677;3;+9C;0.468333333333333;0.0786532474430226;0.1947;0.0202215231869412;Aspat_1677
FitzroyReef_5493;26/03/2022;21:03:50;1;0;0.2634;0.284;0.2796;0.4702;0.5792;0.5601;0.439812845597618;0.509668508287293;0.500803427959293;2;Fitzroy Reef;1677;1;+9C;0.483428260614735;0.0380312467931564;0.275666666666667;0.0108486558307162;Aspat_1677
FitzroyReef_5114;26/03/2022;22:05:31;1;0;0.2952;0.2859;0.2942;0.824;0.805;0.8123;0.642;0.645;0.638;0;Fitzroy Reef;1678;13;MMM;0.641666666666667;0.00351188458428425;0.291766666666667;0.00510522608053096;Aspat_1678
FitzroyReef_5158;26/03/2022;22:02:01;1;0;0.2224;0.2195;0.219;0.6398;0.6295;0.6686;0.652;0.651;0.673;0;Fitzroy Reef;1678;9;MMM;0.658666666666667;0.0124230967690562;0.2203;0.00183575597506857;Aspat_1678
FitzroyReef_5382;26/03/2022;21:58:08;1;0;0.194;0.2058;0.2243;0.5591;0.6075;0.6339;0.653;0.661;0.646;0;Fitzroy Reef;1678;7;MMM;0.653333333333333;0.00750555349946514;0.208033333333333;0.0152729608567996;Aspat_1678
FitzroyReef_5166;26/03/2022;21:54:43;1;0;0.197;0.2136;0.2175;0.7317;0.7967;0.7996;0.731;0.732;0.728;0;Fitzroy Reef;1678;14;+3C;0.730333333333333;0.00208166599946613;0.209366666666667;0.0108859236325327;Aspat_1678
FitzroyReef_5186;26/03/2022;21:41:17;1;0;0.1935;0.2165;0.2717;0.5699;0.6476;0.8006;0.66;0.666;0.661;0;Fitzroy Reef;1678;8;+3C;0.662333333333333;0.00321455025366432;0.227233333333333;0.0401897167610489;Aspat_1678
FitzroyReef_5198;26/03/2022;21:46:23;1;0;0.2077;0.2229;0.2351;0.76;0.8089;0.848;0.727;0.724;0.723;0;Fitzroy Reef;1678;10;+3C;0.724666666666667;0.00208166599946613;0.2219;0.0137273449727178;Aspat_1678
FitzroyReef_5130;26/03/2022;21:33:30;1;0;0.1931;0.2356;0.2674;0.5005;0.6256;0.6989;0.614;0.623;0.617;0;Fitzroy Reef;1678;11;+6C;0.618;0.00458257569495584;0.232033333333333;0.037278188439533;Aspat_1678
FitzroyReef_5202;26/03/2022;21:28:42;1;0;0.2224;0.2165;0.2258;0.63;0.631;0.6246;0.647;0.657;0.638;0;Fitzroy Reef;1678;4;+6C;0.647333333333333;0.00950438495292218;0.221566666666667;0.0047056703383613;Aspat_1678
FitzroyReef_5222;26/03/2022;21:22:50;1;0;0.1227;0.1432;0.1686;0.4409;0.4809;0.6075;0.722;0.702;0.722;1;Fitzroy Reef;1678;2;+6C;0.715333333333333;0.0115470053837925;0.144833333333333;0.0229935498201851;Aspat_1678
FitzroyReef_5150;26/03/2022;21:17:49;1;0;0.2151;0.219;0.2297;0.457;0.5088;0.5616;0.529;0.57;0.591;0;Fitzroy Reef;1678;12;+9C;0.563333333333333;0.0315330514434193;0.221266666666667;0.00755932095715833;Aspat_1678
FitzroyReef_5458;26/03/2022;21:12:44;1;0;0.1559;0.1769;0.197;0.2933;0.346;0.3793;0.468;0.489;0.481;0;Fitzroy Reef;1678;3;+9C;0.479333333333333;0.0105987420637231;0.1766;0.0205516422701447;Aspat_1678
FitzroyReef_5494;26/03/2022;21:03:50;1;0;0.3275;0.3519;0.3646;0.5103;0.5342;0.6232;0.358220654516951;0.34125795582179;0.414955070603338;2;Fitzroy Reef;1678;1;+9C;0.37147789364736;0.0385957507220911;0.348;0.0188549728188613;Aspat_1678
FitzroyReef_5115;26/03/2022;22:05:31;1;0;0.3211;0.2913;0.3177;0.8206;0.7517;0.8338;0.609;0.612;0.619;0;Fitzroy Reef;1679;13;MMM;0.613333333333333;0.00513160143944689;0.310033333333333;0.016312367496269;Aspat_1679
FitzroyReef_5159;26/03/2022;22:02:01;1;0;0.284;0.2605;0.2678;0.6867;0.65;0.7019;0.586;0.599;0.618;0;Fitzroy Reef;1679;9;MMM;0.601;0.0160934769394311;0.270766666666667;0.012027607132482;Aspat_1679
FitzroyReef_5383;26/03/2022;21:58:08;1;0;0.3055;0.2732;0.2786;0.7884;0.697;0.7253;0.613;0.608;0.616;0;Fitzroy Reef;1679;7;MMM;0.612333333333333;0.00404145188432738;0.285766666666667;0.0173015413571547;Aspat_1679
FitzroyReef_5167;26/03/2022;21:54:43;1;0;0.2581;0.2815;0.2737;0.804;0.869;0.8886;0.679;0.676;0.692;0;Fitzroy Reef;1679;14;+3C;0.682333333333333;0.00850490054811533;0.2711;0.0119146968068852;Aspat_1679
FitzroyReef_5187;26/03/2022;21:41:17;1;0;0.324;0.3255;0.3157;0.8148;0.8372;0.8328;0.602;0.611;0.621;0;Fitzroy Reef;1679;8;+3C;0.611333333333333;0.00950438495292218;0.321733333333333;0.00527857303949974;Aspat_1679
FitzroyReef_5199;26/03/2022;21:46:23;1;0;0.2473;0.2507;0.2517;0.7439;0.7947;0.7947;0.668;0.685;0.683;0;Fitzroy Reef;1679;10;+3C;0.678666666666667;0.00929157324317758;0.2499;0.00230651251893415;Aspat_1679
FitzroyReef_5131;26/03/2022;21:33:30;1;0;0.2972;0.3319;0.3519;0.7175;0.8216;0.8759;0.586;0.596;0.598;0;Fitzroy Reef;1679;11;+6C;0.593333333333333;0.00642910050732864;0.327;0.0276772469729198;Aspat_1679
FitzroyReef_5203;26/03/2022;21:28:42;1;0;0.3431;0.3421;0.3353;0.891;0.8905;0.8793;0.615;0.616;0.619;0;Fitzroy Reef;1679;4;+6C;0.616666666666667;0.00208166599946613;0.340166666666667;0.00424421174463922;Aspat_1679
FitzroyReef_5223;26/03/2022;21:22:50;1;0;0.1979;0.2082;0.2326;0.6241;0.7546;0.8182;0.683;0.724;0.716;1;Fitzroy Reef;1679;2;+6C;0.707666666666667;0.021733231083604;0.2129;0.0178210549631609;Aspat_1679
FitzroyReef_5151;26/03/2022;21:17:49;1;0;0.2434;0.2786;0.304;0.4663;0.5914;0.6369;0.478;0.529;0.523;0;Fitzroy Reef;1679;12;+9C;0.51;0.0278747197295327;0.275333333333333;0.0304317816325849;Aspat_1679
FitzroyReef_5459;26/03/2022;21:12:44;1;0;0.195;0.1852;0.2258;0.3069;0.2918;0.3793;0.365;0.365;0.405;0;Fitzroy Reef;1679;3;+9C;0.378333333333333;0.0230940107675851;0.202;0.0211858443305902;Aspat_1679
FitzroyReef_5495;26/03/2022;21:03:50;1;0;0.3334;0.2947;0.2561;0.5386;0.4848;0.4101;0.380987746008169;0.392120462046205;0.375518166300902;2;Fitzroy Reef;1679;1;+9C;0.382875458118425;0.00846059387762069;0.294733333333333;0.0386500107805073;Aspat_1679
FitzroyReef_5004;26/03/2022;22:07:15;1;0;0.3495;0.3196;0.3079;0.8881;0.8177;0.8421;0.606;0.609;0.634;0;Fitzroy Reef;1680;13;MMM;0.616333333333333;0.015373136743467;0.325666666666667;0.02145328257711;Aspat_1680
FitzroyReef_5144;26/03/2022;22:04:31;1;0;0.2361;0.2248;0.2151;0.7063;0.7361;0.7243;0.666;0.695;0.703;0;Fitzroy Reef;1680;9;MMM;0.688;0.0194679223339317;0.225333333333333;0.0105101538206314;Aspat_1680
FitzroyReef_5404;26/03/2022;21:59:36;1;0;0.306;0.3001;0.2581;0.7532;0.7522;0.6632;0.594;0.601;0.611;0;Fitzroy Reef;1680;7;MMM;0.602;0.00854400374531754;0.288066666666667;0.0261190224421461;Aspat_1680
FitzroyReef_4020;26/03/2022;21:52:21;1;0;0.2801;0.2766;0.2566;0.8763;0.8724;0.8661;0.68;0.683;0.704;0;Fitzroy Reef;1680;14;+3C;0.689;0.013076696830622;0.2711;0.012678722333106;Aspat_1680
FitzroyReef_5292;26/03/2022;21:39:23;1;0;0.3162;0.2893;0.2502;0.7996;0.7698;0.6955;0.605;0.624;0.64;0;Fitzroy Reef;1680;8;+3C;0.623;0.0175214154679352;0.285233333333333;0.0331873972063694;Aspat_1680
FitzroyReef_561;26/03/2022;21:44:58;1;0;0.3333;0.2874;0.2937;0.9247;0.8798;0.8876;0.64;0.673;0.669;0;Fitzroy Reef;1680;10;+3C;0.660666666666667;0.0180092568789868;0.3048;0.0248819211476927;Aspat_1680
FitzroyReef_5108;26/03/2022;21:24:03;1;0;0.3832;0.3573;0.3216;0.825;0.806;0.7478;0.536;0.557;0.57;0;Fitzroy Reef;1680;2;+6C;0.554333333333333;0.017156145643277;0.354033333333333;0.0309296513613285;Aspat_1680
FitzroyReef_5224;26/03/2022;21:35:14;1;0;0.3705;0.3372;0.304;0.87;0.7918;0.7889;0.574137931034483;0.574134882546098;0.614653314742046;2;Fitzroy Reef;1680;11;+6C;0.587642042774209;0.023392447762337;0.337233333333333;0.033250012531326;Aspat_1680
FitzroyReef_5232;26/03/2022;21:27:02;1;0;0.3627;0.3084;0.2757;0.8807;0.8055;0.7307;0.588;0.617;0.623;0;Fitzroy Reef;1680;4;+6C;0.609333333333333;0.018717193521822;0.3156;0.0439446242446104;Aspat_1680
FitzroyReef_5468;26/03/2022;21:19:47;1;0;0.3113;0.3001;0.3055;0.4443;0.4761;0.5513;0.299;0.37;0.446;0;Fitzroy Reef;1680;12;+9C;0.371666666666667;0.0735141709695031;0.305633333333333;0.00560119034967868;Aspat_1680
FitzroyReef_5472;26/03/2022;21:12:22;1;0;0.2825;0.2859;0.3005;0.3314;0.3299;0.3666;0.147555823777912;0.133373749621097;0.180305510092744;2;Fitzroy Reef;1680;3;+9C;0.153745027830584;0.0240702559260641;0.289633333333333;0.00956312361800962;Aspat_1680
FitzroyReef_5476;26/03/2022;21:00:48;1;0;0.2742;0.263;0.2674;0.4022;0.4238;0.4565;0.318;0.379;0.414;0;Fitzroy Reef;1680;1;+9C;0.370333333333333;0.0485832618638697;0.2682;0.00564269439186635;Aspat_1680
FitzroyReef_5005;26/03/2022;22:07:15;1;0;0.3055;0.2854;0.2981;0.8504;0.8069;0.8568;0.641;0.646;0.652;0;Fitzroy Reef;1681;13;MMM;0.646333333333333;0.00550757054728611;0.296333333333333;0.0101657923121286;Aspat_1681
FitzroyReef_5145;26/03/2022;22:04:31;1;0;0.2214;0.2429;0.2326;0.7131;0.8006;0.7732;0.69;0.697;0.699;0;Fitzroy Reef;1681;9;MMM;0.695333333333333;0.00472581562625261;0.2323;0.0107531390765674;Aspat_1681
FitzroyReef_5405;26/03/2022;21:59:36;1;0;0.2708;0.281;0.2752;0.7087;0.7395;0.7439;0.618;0.62;0.63;0;Fitzroy Reef;1681;7;MMM;0.622666666666667;0.00642910050732864;0.275666666666667;0.00511598801145327;Aspat_1681
FitzroyReef_4021;26/03/2022;21:52:21;1;0;0.2933;0.2664;0.283;0.9032;0.8236;0.8827;0.675;0.677;0.679;0;Fitzroy Reef;1681;14;+3C;0.677;0.002;0.2809;0.0135723984615837;Aspat_1681
FitzroyReef_5293;26/03/2022;21:39:23;1;0;0.2444;0.2214;0.2116;0.6652;0.6056;0.6022;0.633;0.634;0.649;0;Fitzroy Reef;1681;8;+3C;0.638666666666667;0.00896288643983251;0.2258;0.0168368643161368;Aspat_1681
FitzroyReef_562;26/03/2022;21:44:58;1;0;0.2649;0.2478;0.2615;0.74;0.7165;0.76;0.642;0.654;0.656;0;Fitzroy Reef;1681;10;+3C;0.650666666666667;0.00757187779440037;0.258066666666667;0.00905225570415096;Aspat_1681
FitzroyReef_5109;26/03/2022;21:24:03;1;0;0.3118;0.3338;0.3236;0.7688;0.8275;0.8353;0.594;0.597;0.613;0;Fitzroy Reef;1681;2;+6C;0.601333333333333;0.0102143689640297;0.323066666666667;0.0110096926993142;Aspat_1681
FitzroyReef_5225;26/03/2022;21:35:14;1;0;0.2845;0.2771;0.3015;0.6872;0.7004;0.7463;0.586001164144354;0.604368932038835;0.596006967707356;2;Fitzroy Reef;1681;11;+6C;0.595459021296848;0.00919613550943945;0.2877;0.0125107953384267;Aspat_1681
FitzroyReef_5233;26/03/2022;21:27:02;1;0;0.2947;0.2884;0.2849;0.7458;0.7478;0.7507;0.605;0.614;0.62;0;Fitzroy Reef;1681;4;+6C;0.613;0.00754983443527076;0.289333333333333;0.00496621921921833;Aspat_1681
FitzroyReef_5469;26/03/2022;21:19:47;1;0;0.2952;0.3113;0.3045;0.4428;0.5147;0.523;0.333;0.395;0.418;0;Fitzroy Reef;1681;12;+9C;0.382;0.0439658958739612;0.303666666666667;0.0080822851554083;Aspat_1681
FitzroyReef_5473;26/03/2022;21:12:22;1;0;0.2571;0.2776;0.2669;0.3011;0.347;0.3529;0.146130853537031;0.2;0.243695097761405;2;Fitzroy Reef;1681;3;+9C;0.196608650432812;0.0488704550488685;0.2672;0.0102532921542303;Aspat_1681
FitzroyReef_5477;26/03/2022;21:00:48;1;0;0.2375;0.2385;0.2678;0.3182;0.349;0.4326;0.253;0.317;0.381;0;Fitzroy Reef;1681;1;+9C;0.317;0.064;0.247933333333333;0.0172123018022963;Aspat_1681
FitzroyReef_5006;26/03/2022;22:07:15;1;0;0.2815;0.2923;0.3162;0.7009;0.7449;0.8074;0.598;0.608;0.608;0;Fitzroy Reef;1682;13;MMM;0.604666666666667;0.00577350269189626;0.296666666666667;0.017757345897778;Aspat_1682
FitzroyReef_5146;26/03/2022;22:04:31;1;0;0.2893;0.2776;0.2854;0.826;0.8206;0.8768;0.65;0.662;0.674;0;Fitzroy Reef;1682;9;MMM;0.662;0.012;0.2841;0.00595734840344258;Aspat_1682
FitzroyReef_5406;26/03/2022;21:59:36;1;0;0.2351;0.2268;0.2512;0.6305;0.632;0.7033;0.627;0.641;0.643;0;Fitzroy Reef;1682;7;MMM;0.637;0.00871779788708136;0.2377;0.0124060469126954;Aspat_1682
FitzroyReef_4022;26/03/2022;21:52:21;1;0;0.2234;0.2375;0.2615;0.7014;0.7473;0.8123;0.682;0.682;0.678;0;Fitzroy Reef;1682;14;+3C;0.680666666666667;0.00230940107675851;0.2408;0.0192631773080144;Aspat_1682
FitzroyReef_5294;26/03/2022;21:39:23;1;0;0.2517;0.2952;0.3001;0.6994;0.7942;0.805;0.64;0.628;0.627;0;Fitzroy Reef;1682;8;+3C;0.631666666666667;0.00723417813807024;0.282333333333333;0.0266421345491185;Aspat_1682
FitzroyReef_563;26/03/2022;21:44:58;1;0;0.1921;0.2131;0.2864;0.5411;0.6007;0.8045;0.645;0.645;0.644;0;Fitzroy Reef;1682;10;+3C;0.644666666666667;0.000577350269189626;0.230533333333333;0.0495082148065685;Aspat_1682
FitzroyReef_5110;26/03/2022;21:24:03;1;0;0.3167;0.2947;0.3641;0.7023;0.6818;0.8416;0.549;0.568;0.567;0;Fitzroy Reef;1682;2;+6C;0.561333333333333;0.0106926766215636;0.325166666666667;0.0354662280674634;Aspat_1682
FitzroyReef_5226;26/03/2022;21:35:14;1;0;0.2595;0.282;0.3109;0.7869;0.7752;0.8431;0.67;0.636;0.631;1;Fitzroy Reef;1682;11;+6C;0.645666666666667;0.021221058723196;0.284133333333333;0.0257663216880744;Aspat_1682
FitzroyReef_5234;26/03/2022;21:27:02;1;0;0.2703;0.2986;0.3358;0.6618;0.74;0.8138;0.592;0.596;0.587;0;Fitzroy Reef;1682;4;+6C;0.591666666666667;0.0045092497528229;0.301566666666667;0.0328506215060436;Aspat_1682
FitzroyReef_5470;26/03/2022;21:19:47;1;0;0.2776;0.3128;0.3324;0.4687;0.5684;0.6295;0.408;0.45;0.472;0;Fitzroy Reef;1682;12;+9C;0.443333333333333;0.0325166623953525;0.3076;0.0277676070268937;Aspat_1682
FitzroyReef_5478;26/03/2022;21:00:48;1;0;0.3069;0.281;0.3192;0.4731;0.4326;0.5303;0.351;0.35;0.398;0;Fitzroy Reef;1682;1;+9C;0.366333333333333;0.0274286954362276;0.302366666666667;0.0194993162273279;Aspat_1682
FitzroyReef_5007;26/03/2022;22:07:15;1;0;0.2331;0.2517;0.2693;0.652;0.7121;0.7747;0.642;0.647;0.652;0;Fitzroy Reef;1683;13;MMM;0.647;0.005;0.251366666666667;0.0181023018794112;Aspat_1683
FitzroyReef_5147;26/03/2022;22:04:31;1;0;0.2326;0.2551;0.2468;0.6877;0.7918;0.8104;0.662;0.678;0.695;0;Fitzroy Reef;1683;9;MMM;0.678333333333333;0.0165025250593154;0.244833333333333;0.011378195521845;Aspat_1683
FitzroyReef_5407;26/03/2022;21:59:36;1;0;0.1872;0.2258;0.1808;0.4497;0.6315;0.4844;0.584;0.642;0.627;0;Fitzroy Reef;1683;7;MMM;0.617666666666667;0.0301053705064949;0.197933333333333;0.0243444723363094;Aspat_1683
FitzroyReef_4023;26/03/2022;21:52:21;1;0;0.1711;0.1887;0.2209;0.5997;0.675;0.7698;0.715;0.72;0.713;0;Fitzroy Reef;1683;14;+3C;0.716;0.00360555127546399;0.193566666666667;0.0252541745724016;Aspat_1683
FitzroyReef_5295;26/03/2022;21:39:23;1;0;0.2107;0.2444;0.2473;0.5528;0.6588;0.6227;0.619;0.629;0.603;0;Fitzroy Reef;1683;8;+3C;0.617;0.013114877048604;0.234133333333333;0.0203455973943586;Aspat_1683
FitzroyReef_564;26/03/2022;21:44:58;1;0;0.2351;0.2097;0.2405;0.6867;0.6207;0.7199;0.658;0.662;0.666;0;Fitzroy Reef;1683;10;+3C;0.662;0.004;0.228433333333333;0.0164466815295163;Aspat_1683
FitzroyReef_5111;26/03/2022;21:24:03;1;0;0.2424;0.2805;0.3025;0.6139;0.7224;0.7801;0.605;0.612;0.612;0;Fitzroy Reef;1683;2;+6C;0.609666666666667;0.00404145188432738;0.275133333333333;0.030407290792396;Aspat_1683
FitzroyReef_5227;26/03/2022;21:35:14;1;0;0.242;0.2679;0.2762;0.6491;0.7234;0.7307;0.627176089970729;0.629665468620404;0.622006295333242;2;Fitzroy Reef;1683;11;+6C;0.626282617974792;0.00390697491882619;0.262033333333333;0.0178388153567812;Aspat_1683
FitzroyReef_5235;26/03/2022;21:27:02;1;0;0.2766;0.2761;0.3201;0.6808;0.7243;0.8113;0.594;0.619;0.605;0;Fitzroy Reef;1683;4;+6C;0.606;0.0125299640861417;0.290933333333333;0.0252603114258976;Aspat_1683
FitzroyReef_5471;26/03/2022;21:19:47;1;0;0.2595;0.2908;0.327;0.4462;0.5327;0.6271;0.418;0.454;0.479;0;Fitzroy Reef;1683;12;+9C;0.450333333333333;0.0306648550189518;0.292433333333333;0.0337796289697405;Aspat_1683
FitzroyReef_5479;26/03/2022;21:00:48;1;0;0.2361;0.2634;0.261;0.3749;0.4858;0.4863;0.37;0.458;0.463;0;Fitzroy Reef;1683;1;+9C;0.430333333333333;0.0523099735550816;0.2535;0.015116547224813;Aspat_1683
FitzroyReef_5392;26/03/2022;22:09:43;1;0;0.3631;0.3597;0.3162;0.8983;0.9272;0.849;0.596;0.612;0.628;0;Fitzroy Reef;1684;13;MMM;0.612;0.016;0.346333333333333;0.026151545524755;Aspat_1684
FitzroyReef_5396;26/03/2022;22:04:51;1;0;0.3069;0.2713;0.2527;0.847;0.8646;0.8495;0.638;0.686;0.703;0;Fitzroy Reef;1684;9;MMM;0.675666666666667;0.0337095436535906;0.276966666666667;0.0275407576753679;Aspat_1684
FitzroyReef_5400;26/03/2022;21:58:49;1;0;0.259;0.2331;0.2239;0.8006;0.7595;0.7429;0.676;0.693;0.699;0;Fitzroy Reef;1684;7;MMM;0.689333333333333;0.0119303534454488;0.238666666666667;0.0182000915748612;Aspat_1684
FitzroyReef_5280;26/03/2022;21:52:37;1;0;0.2493;0.2586;0.2336;0.8109;0.8446;0.7845;0.693;0.694;0.702;0;Fitzroy Reef;1684;14;+3C;0.696333333333333;0.00493288286231625;0.247166666666667;0.0126357957142925;Aspat_1684
FitzroyReef_5284;26/03/2022;21:48:42;1;0;0.3099;0.2967;0.2498;0.8504;0.8421;0.7229;0.636;0.648;0.654;0;Fitzroy Reef;1684;10;+3C;0.646;0.00916515138991169;0.285466666666667;0.0315854924503851;Aspat_1684
FitzroyReef_5288;26/03/2022;21:40:56;1;0;0.325;0.2918;0.2918;0.8524;0.7815;0.8084;0.619;0.627;0.639;0;Fitzroy Reef;1684;8;+3C;0.628333333333333;0.0100664459136943;0.302866666666667;0.0191680289370956;Aspat_1684
FitzroyReef_5044;26/03/2022;21:22:34;1;0;0.2928;0.2737;0.2693;0.828;0.8319;0.8548;0.646;0.671;0.685;0;Fitzroy Reef;1684;2;+6C;0.667333333333333;0.0197568553503166;0.2786;0.0124927979252048;Aspat_1684
FitzroyReef_5048;26/03/2022;21:28:02;1;0;0.2693;0.2361;0.1975;0.8172;0.7766;0.653;0.67;0.696;0.698;0;Fitzroy Reef;1684;4;+6C;0.688;0.0156204993518133;0.2343;0.0359338280732793;Aspat_1684
FitzroyReef_5052;26/03/2022;21:36:06;1;0;0.3783;0.3221;0.3182;0.9106;0.8138;0.806;0.585;0.604;0.605;0;Fitzroy Reef;1684;11;+6C;0.598;0.0112694276695847;0.339533333333333;0.0336295009379166;Aspat_1684
FitzroyReef_3076;26/03/2022;21:06:10;1;0;0.2429;0.2722;0.2542;0.3104;0.3666;0.3563;0.217;0.257;0.287;0;Fitzroy Reef;1684;3;+9C;0.253666666666667;0.0351188458428425;0.256433333333333;0.0147771219570434;Aspat_1684
FitzroyReef_5340;26/03/2022;21:03:10;1;0;0.2967;0.3211;0.2933;0.3739;0.4184;0.3705;0.206472318801819;0.23255258126195;0.208367071524966;2;Fitzroy Reef;1684;1;+9C;0.215797323862912;0.0145413723510365;0.3037;0.0151644320698139;Aspat_1684
FitzroyReef_5393;26/03/2022;22:09:43;1;0;0.2928;0.2625;0.2669;0.7102;0.6588;0.7072;0.588;0.602;0.623;0;Fitzroy Reef;1685;13;MMM;0.604333333333333;0.0176162803489651;0.274066666666667;0.0163720289925633;Aspat_1685
FitzroyReef_5397;26/03/2022;22:04:51;1;0;0.2361;0.239;0.2102;0.7615;0.7605;0.674;0.69;0.686;0.688;0;Fitzroy Reef;1685;9;MMM;0.688;0.00199999999999995;0.228433333333333;0.0158569648209654;Aspat_1685
FitzroyReef_5401;26/03/2022;21:58:49;1;0;0.2336;0.2454;0.284;0.6681;0.6696;0.7458;0.65;0.634;0.619;0;Fitzroy Reef;1685;7;MMM;0.634333333333333;0.015502687938978;0.254333333333333;0.0263608295266544;Aspat_1685
FitzroyReef_5281;26/03/2022;21:52:37;1;0;0.2801;0.2512;0.261;0.8094;0.7566;0.7962;0.654;0.668;0.672;0;Fitzroy Reef;1685;14;+3C;0.664666666666667;0.00945163125250523;0.2641;0.0146972786596703;Aspat_1685
FitzroyReef_5285;26/03/2022;21:48:42;1;0;0.2884;0.2664;0.2761;0.825;0.7615;0.8045;0.65;0.65;0.657;0;Fitzroy Reef;1685;10;+3C;0.652333333333333;0.00404145188432738;0.276966666666667;0.0110255763265842;Aspat_1685
FitzroyReef_5289;26/03/2022;21:40:56;1;0;0.3011;0.3265;0.3035;0.7102;0.8221;0.8055;0.576;0.603;0.623;0;Fitzroy Reef;1685;8;+3C;0.600666666666667;0.0235867194271127;0.310366666666667;0.014023313921229;Aspat_1685
