Reef.name;Site name;Morph;Collection date;Species;Genotype;Type;Depth;Time;% colony collected;Health Chart;Comments;Tide_adjust;Depth_corrected;Lat;Lon;eventID
Heron;Heron;NA;26/03/2022;Aspat;1765;NA;1;26/03/2022 15:26;15;B4;NA;1.92660222472422;-0,9;-23,44025264;151,9804592;Aspat_1765
Heron;Heron;NA;26/03/2022;Aspat;1766;NA;1.3;26/03/2022 15:28;20;B4;NA;1.93114252510982;-0,6;-23,44016489;151,9804647;Aspat_1766
Heron;Heron;NA;26/03/2022;Aspat;1767;NA;1.4;26/03/2022 15:31;20;B4;NA;1.93770181275976;-0,5;-23,44011527;151,9805075;Aspat_1767
Heron;Heron;NA;26/03/2022;Aspat;1768;NA;1;26/03/2022 15:37;20;B4;NA;1.94989822095755;-0,9;-23,44033797;151,9801228;Aspat_1768
Heron;Heron;NA;26/03/2022;Aspat;1769;NA;1;26/03/2022 15:39;10;D4;NA;1.95368540311338;-1;-23,44033973;151,9801186;Aspat_1769
Heron;Heron;NA;26/03/2022;Aspat;1770;NA;1.2;26/03/2022 15:41;10;C5;NA;1.95733127193964;-0,8;-23,44028508;151,9801782;Aspat_1770
Heron;Heron;NA;26/03/2022;Aspat;1771;NA;0.8;26/03/2022 15:45;15;B4;NA;1.96419419554747;-1,2;-23,44016053;151,9802457;Aspat_1771
Heron;Heron;NA;26/03/2022;Aspat;1772;NA;0.8;26/03/2022 15:47;10;B5;NA;1.96740893397749;-1,2;-23,4401265;151,9802402;Aspat_1772
Heron;Heron;NA;26/03/2022;Aspat;1773;NA;0.8;26/03/2022 15:48;15;C5;NA;1.96896163961767;-1,2;-23,44011392;151,9802236;Aspat_1773
Heron;Heron;NA;26/03/2022;Aspat;1774;NA;1;26/03/2022 15:51;15;B4;NA;1.97339953931586;-1;-23,44004955;151,9802609;Aspat_1774
Heron;Heron;NA;26/03/2022;Aspat;1775;NA;1.5;26/03/2022 15:54;20;B4;NA;1.97750452456336;-0,5;-23,44005592;151,9802674;Aspat_1775
Heron;Heron;NA;26/03/2022;Aspat;1776;NA;1.7;26/03/2022 15:55;15;C5;NA;1.97879832587397;-0,3;-23,44007193;151,9803006;Aspat_1776
